App,Category,Rating,Reviews,Size_MB,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Revenue,Description,Sentiment_Subjectivity
Cochrane Library,MEDICAL,3.7,3,10,100,Free,0,Everyone,Medical,17-07-18,1.5.0,4.1,0,Cochrane Library,0
Labs on Demand,MEDICAL,5,1,22,10,Free,0,Everyone,Medical,03-08-18,1.2,4.2,0,Labs on Demand,0
Dermatology Atlas (Colored & Illustrative),MEDICAL,5,3,20,100,Free,0,Everyone,Medical,19-07-18,1,4.1,0,Dermatology Atlas (Colored & Illustrative),0
Tablet Reminder,MEDICAL,5,4,2.5,5,Free,0,Everyone,Medical,03-08-18,1,4.1,0,Tablet Reminder,0
Galaxies of Hope,MEDICAL,5,2,24,50,Free,0,Everyone,Medical,27-07-18,1,4.1,0,Galaxies of Hope,0
KBA-EZ Health Guide,MEDICAL,5,4,25,1,Free,0,Everyone,Medical,02-08-18,1.0.72,4,0,KBA-EZ Health Guide,0
FoothillsVet,MEDICAL,5,2,29,50,Free,0,Everyone,Medical,11-07-18,300000.1.11,4,0,FoothillsVet,0
PrimeDelivery,MEDICAL,5,3,53,10,Free,0,Everyone,Medical,13-07-18,0.1,4.1,0,PrimeDelivery,0
You're an Anime,MEDICAL,5,2,83,10,Free,0,Everyone,Medical,12-07-18,1,5,0,You're an Anime,0
Anatomy & Physiology Vocabulary Exam Review App,MEDICAL,5,1,4.6,5,Free,0,Everyone,Medical,02-08-18,2,4,0,Anatomy & Physiology Vocabulary Exam Review App,0
CT Scan Cross Sectional Anatomy,MEDICAL,4.3,10,46,100,Free,0,Everyone,Medical,19-07-18,5.0.16,4.1,0,CT Scan Cross Sectional Anatomy,0
VetCode,MEDICAL,4.9,28,5.7,5000,Free,0,Everyone,Medical,07-07-18,1,4.4,0,VetCode,0
NCLEX Multi-topic Nursing Exam Review-Quiz & notes,MEDICAL,5,1,4.2,10,Free,0,Everyone,Medical,24-07-18,1,4,0,NCLEX Multi-topic Nursing Exam Review-Quiz & notes,0
Pediatric Nursing,MEDICAL,4.9,14,7,100,Free,0,Everyone,Medical,13-07-18,PN.1.0,4,0,Pediatric Nursing,0
Interpret Chest X-Ray With 100 Cases,MEDICAL,4.6,5,11,100,Free,0,Everyone,Medical,03-08-18,1,4.1,0,Interpret Chest X-Ray With 100 Cases,0
Basics of Orthopaedics,MEDICAL,5,1,5.6,10,Free,0,Everyone,Medical,27-07-18,1,4.1,0,Basics of Orthopaedics,0
Familyfirst Messenger,MEDICAL,4,1,3.3,10,Free,0,Everyone,Medical,12-07-18,0.1.2,4.4,0,Familyfirst Messenger,0
Clinic Doctor EHr,MEDICAL,5,2,7.1,5,Free,0,Everyone,Medical,03-08-18,1.0.51.0.3,8,0,Clinic Doctor EHr,0
Teladoc Member,MEDICAL,4,2094,23,500000,Free,0,Everyone,Medical,26-07-18,3.19,4.3,0,Teladoc Member,0
Anthem BC Anywhere,MEDICAL,2.6,496,24,100000,Free,0,Everyone,Medical,27-07-18,8.0.226,4.4,0,Anthem BC Anywhere,0
Ada - Your Health Guide,MEDICAL,4.7,87418,14,1000000,Free,0,Everyone,Medical,16-07-18,2.25.0,4.4,0,Ada - Your Health Guide,0
Ovia Fertility Tracker & Ovulation Calculator,MEDICAL,4.8,53747,13,1000000,Free,0,Everyone,Medical,27-07-18,Varies with device,4.3,0,Ovia Fertility Tracker & Ovulation Calculator,0
My Cancer Coach,MEDICAL,4.3,44,34,10000,Free,0,Everyone,Medical,12-04-18,3.4.0.10,4,0,My Cancer Coach,0
IHSS Help,MEDICAL,4.7,10,4.3,1000,Free,0,Everyone,Medical,05-06-18,1,5,0,IHSS Help,0
mobileRx Pharmacy,MEDICAL,2.5,124,43,10000,Free,0,Everyone,Medical,13-01-17,3.0.2,3,0,mobileRx Pharmacy,0
Youper - AI Therapy,MEDICAL,4.6,2014,69,50000,Free,0,Everyone,Medical,03-08-18,6.02.000,6,0,Youper - AI Therapy,0
MoodSpace,MEDICAL,4.5,503,22,50000,Free,0,Everyone,Medical,10-06-18,3.2.4,5,0,MoodSpace,0
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20,1000,Free,0,Everyone,Medical,11-06-18,1.1,4.1,0,Super Hearing Super Ear Amplifier,0.666666667
BURST Professionals,MEDICAL,4.5,11,25,1000,Free,0,Everyone,Medical,17-01-18,1.0.7,4.2,0,BURST Professionals,0
LactMed,MEDICAL,4.3,573,2,100000,Free,0,Everyone,Medical,01-06-17,3.1,3,0,LactMed,0
ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37,100000,Free,0,Everyone,Medical,21-06-18,3.3.0,4.4,0,ScriptSave WellRx Rx Discounts,0
Blue CareOnDemand,MEDICAL,4.4,163,40,10000,Free,0,Everyone,Medical,29-06-18,10.4.1.015_05,4,0,Blue CareOnDemand,0.1
PulsePoint AED,MEDICAL,4.5,330,17,50000,Free,0,Everyone,Medical,31-07-18,1.12,4,0,PulsePoint AED,0
All Mental disorders,MEDICAL,4.5,453,11,100000,Free,0,Everyone,Medical,07-07-17,1.1,4,0,All Mental disorders,0.2
Deaf Interpreter,MEDICAL,3.8,24,4.4,1000,Free,0,Everyone,Medical,26-09-17,5.51,3,0,Deaf Interpreter,0
Nurse Grid,MEDICAL,4.5,1686,15,100000,Free,0,Everyone,Medical,30-07-18,2.9,4.4,0,Nurse Grid,0
High Blood Pressure Symptoms,MEDICAL,4,531,2.3,100000,Free,0,Everyone,Medical,18-01-15,1,3,0,High Blood Pressure Symptoms,0.54
MedStar eVisit,MEDICAL,4.5,20,40,5000,Free,0,Everyone,Medical,10-04-18,10.4.1.000_00,4,0,MedStar eVisit,0
Blood Pressure(BP) Diary,MEDICAL,3.7,3596,8.4,1000000,Free,0,Everyone,Medical,18-07-18,4.0.9,4,0,Blood Pressure(BP) Diary,0
REDCap Mobile App,MEDICAL,4.3,56,11,10000,Free,0,Everyone,Medical,31-07-18,3.0.8,4.3,0,REDCap Mobile App,0
JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9,500,Free,0,Everyone,Medical,21-07-18,1.1,4,0,JH Blood Pressure Monitor,0
VITAS Hospice Referral App for Healthcare Pros,MEDICAL,4.4,27,15,5000,Free,0,Everyone,Medical,20-07-18,2.5.0 b665,5,0,VITAS Hospice Referral App for Healthcare Pros,0
AAFP,MEDICAL,3.8,63,24,10000,Free,0,Everyone,Medical,22-06-18,2.3.1,5,0,AAFP,0
Anthem Anywhere,MEDICAL,2.7,2657,24,500000,Free,0,Everyone,Medical,27-07-18,8.0.226,4.4,0,Anthem Anywhere,0
Sway Medical,MEDICAL,5,3,22,100,Free,0,Everyone,Medical,25-07-18,3.0.0,5,0,Sway Medical,0
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,86,10000,Free,0,Everyone,Medical,01-06-18,0.6.88,5,0,Airway Ex - Intubate. Anesthetize. Train.,0
fred's Pharmacy,MEDICAL,3,315,22,100000,Free,0,Everyone,Medical,10-10-17,1.0.02,4,0,fred's Pharmacy,0
420 BZ Budeze Delivery,MEDICAL,5,2,11,100,Free,0,Mature 17+,Medical,06-06-18,1.0.1,4.1,0,420 BZ Budeze Delivery,0
Fever Meter,MEDICAL,3.6,26,0.952148438,5000,Free,0,Everyone,Medical,10-05-15,1.1,2.2,0,Fever Meter,0
Super Ear Super Hearing,MEDICAL,4,122,0.95703125,10000,Free,0,Everyone,Medical,13-07-18,1.4,4,0,Super Ear Super Hearing,0.666666667
Blood Pressure Monitor,MEDICAL,4.3,17,6,10000,Free,0,Everyone,Medical,25-02-17,1.0.1,4.4,0,Blood Pressure Monitor,0
BELONG Beating Cancer Together,MEDICAL,4.7,623,20,50000,Free,0,Teen,Medical,29-07-18,4.0.5,4.3,0,BELONG Beating Cancer Together,0
BP Journal - Blood Pressure Diary,MEDICAL,5,6,26,1000,Free,0,Everyone,Medical,25-05-18,1.0.32,4.4,0,BP Journal - Blood Pressure Diary,0
TelaDoc,MEDICAL,4.7,6,13,1000,Free,0,Everyone,Medical,31-03-18,1.3.0,5,0,TelaDoc,0
Blood Pressure - Stay Healthy,MEDICAL,4.6,7,2.7,1000,Free,0,Everyone,Medical,16-04-18,43,4,0,Blood Pressure - Stay Healthy,0.5
ConnectLine,MEDICAL,3.1,253,4.2,50000,Free,0,Everyone,Medical,12-09-16,1.3.4,2.3,0,ConnectLine,0
Club,MEDICAL,4.4,3786,28,50000,Free,0,Everyone,Medical,16-07-18,4.4.3,4,0,Club,0
Zen Leaf,MEDICAL,5,1,6.1,100,Free,0,Mature 17+,Medical,08-03-18,2.3.5,4.1,0,Zen Leaf,0
Homeopathic Medicine Finder,MEDICAL,3.6,10,15,1000,Free,0,Everyone,Medical,20-11-17,0.0.1,4,0,Homeopathic Medicine Finder,0
Patient Portal,MEDICAL,2.8,66,1.2,50000,Free,0,Everyone,Medical,25-10-16,1,4,0,Patient Portal,0
Nemours CareConnect,MEDICAL,4.4,65,37,10000,Free,0,Everyone,Medical,05-04-18,10.4.1.000_00,4,0,Nemours CareConnect,0
Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9,100000,Free,0,Everyone,Medical,17-10-16,1.2.2,4,0,Banfield Pet Health Tracker,0
tökr,MEDICAL,4.6,17,14,1000,Free,0,Everyone,Medical,11-07-18,1.9.0.0,4.1,0,tökr,0
Low Blood Pressure Symptoms,MEDICAL,4.2,28,2.3,10000,Free,0,Everyone,Medical,20-01-15,1,3,0,Low Blood Pressure Symptoms,0.3
Hypertension High blood pressure,MEDICAL,3.8,292,2.7,100000,Free,0,Everyone,Medical,16-04-18,43,4,0,Hypertension High blood pressure,0.54
Fever Care,MEDICAL,3.5,19,2.2,5000,Free,0,Everyone,Medical,12-05-18,1.4.15-free,4,0,Fever Care,0
1800 Contacts - Lens Store,MEDICAL,4.7,23160,26,1000000,Free,0,Everyone,Medical,27-07-18,7.4.1,5,0,1800 Contacts - Lens Store,0
"Messages, Text and Video Chat for Messenger",SOCIAL,4.4,49173,4,10000000,Free,0,Everyone,Social,04-06-18,1.24,4.1,0,"Messages, Text and Video Chat for Messenger",0
All Social Networks,SOCIAL,4.2,22492,1.5,1000000,Free,0,Everyone,Social,21-05-18,2.4.12,4,0,All Social Networks,0.066666667
Social network all in one 2018,SOCIAL,4.3,1403,3.7,100000,Free,0,Everyone,Social,30-01-18,1,4,0,Social network all in one 2018,0.066666667
The Messenger App,SOCIAL,4.4,4919,2.8,1000000,Free,0,Everyone,Social,03-08-18,0.1.1,4.1,0,The Messenger App,0
Messenger Pro,SOCIAL,4.4,13762,3.9,1000000,Free,0,Everyone,Social,09-05-18,1.0.2,4.1,0,Messenger Pro,0
"Free Messages, Video, Chat,Text for Messenger Plus",SOCIAL,4.3,6086,3.1,1000000,Free,0,Teen,Social,14-06-18,1.0.9,4.3,0,"Free Messages, Video, Chat,Text for Messenger Plus",0.8
The Video Messenger App,SOCIAL,4.4,1200,2.8,100000,Free,0,Everyone,Social,02-08-18,0.1.1,4.1,0,The Video Messenger App,0
Jodel - The Hyperlocal App,SOCIAL,4.5,76480,20,1000000,Free,0,Mature 17+,Social,06-08-18,4.95.4,5,0,Jodel - The Hyperlocal App,0
Who Viewed My Facebook Profile - Stalkers Visitors,SOCIAL,4.6,271445,9.9,5000000,Free,0,Everyone,Social,24-06-18,4.1.1,4,0,Who Viewed My Facebook Profile - Stalkers Visitors,0
"Hide Something - Photo, Video",SOCIAL,4.6,225103,5.3,5000000,Free,0,Everyone,Social,13-06-18,5.1.1,4.1,0,"Hide Something - Photo, Video",0
Love Sticker,SOCIAL,4.6,33177,10,1000000,Free,0,Everyone,Social,12-06-18,2.1.6,4,0,Love Sticker,0.6
Web Browser & Fast Explorer,SOCIAL,4.4,54768,2.6,5000000,Free,0,Everyone,Social,16-05-18,3.6.1,4,0,Web Browser & Fast Explorer,0.6
VidStatus app - Status Videos & Status Downloader,SOCIAL,4.5,25562,31,5000000,Free,0,Teen,Social,02-08-18,2.6.10,4.1,0,VidStatus app - Status Videos & Status Downloader,0
Love Images,SOCIAL,4.3,16404,2.3,1000000,Free,0,Everyone,Social,24-06-18,1.6,2.3,0,Love Images,0.6
Web Browser ( Fast & Secure Web Explorer),SOCIAL,4.4,2508,6,500000,Free,0,Everyone,Social,20-11-17,2.0.1,4,0,Web Browser ( Fast & Secure Web Explorer),0.6
SPARK - Live random video chat & meet new people,SOCIAL,4.6,79658,17,5000000,Free,0,Mature 17+,Social,06-08-18,2.1.3.2,4.3,0,SPARK - Live random video chat & meet new people,0.484848485
Golden telegram,SOCIAL,4.3,374,20,50000,Free,0,Everyone,Social,30-07-18,T4.6.5-tl2.0.1,4.1,0,Golden telegram,0.5
Amino: Communities and Chats,SOCIAL,4.8,1259075,62,10000000,Free,0,Teen,Social,20-07-18,1.8.19179,4,0,Amino: Communities and Chats,0
Meet – Talk to Strangers Using Random Video Chat,SOCIAL,4.6,60562,15,5000000,Free,0,Mature 17+,Social,06-08-18,1.3.2,4.3,0,Meet – Talk to Strangers Using Random Video Chat,0.5
"💘 WhatsLov: Smileys of love, stickers and GIF",SOCIAL,4.6,22098,18,1000000,Free,0,Everyone,Social,24-07-18,4.2.4,4,0,"💘 WhatsLov: Smileys of love, stickers and GIF",0.6
Phone Tracker : Family Locator,SOCIAL,4.3,231325,5.4,10000000,Free,0,Everyone,Social,02-08-18,4.81,4,0,Phone Tracker : Family Locator,0
HTC Social Plugin - Facebook,SOCIAL,3.6,13223,2.8,10000000,Free,0,Mature 17+,Social,08-06-16,8.00.752746,4.4,0,HTC Social Plugin - Facebook,0.066666667
Periscope - Live Video,SOCIAL,4,479908,15,10000000,Free,0,Mature 17+,Social,09-07-18,1.23.3.0,4.4,0,Periscope - Live Video,0.5
Kate Mobile for VK,SOCIAL,4.4,540930,5.3,10000000,Free,0,Teen,Social,23-07-18,50.2 lite,2.2,0,Kate Mobile for VK,0
Moment,SOCIAL,4.5,19583,37,1000000,Free,0,Teen,Social,01-08-18,5.2.1,4.4,0,Moment,0
Meetup,SOCIAL,4.2,79129,23,5000000,Free,0,Teen,Social,02-08-18,3.10.26,4.4,0,Meetup,0
textPlus: Free Text & Calls,SOCIAL,4.1,382120,28,10000000,Free,0,Everyone,Social,26-07-18,7.3.1,4.1,0,textPlus: Free Text & Calls,0.8
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412725,35,10000000,Free,0,Everyone,Social,31-07-18,3.8.1,4.1,0,"Free phone calls, free texting SMS on free number",0.8
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259849,76,50000000,Free,0,Mature 17+,Social,03-08-18,Varies with device,4.1,0,MeetMe: Chat & Meet New People,0.454545455
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157004,34,50000000,Free,0,Everyone,Social,16-10-17,4.2.1,4.3,0,"ooVoo Video Calls, Messaging & Stories",0
Blogger,SOCIAL,3.7,138026,2.7,5000000,Free,0,Mature 17+,Social,29-02-16,2.1.3,2.1,0,Blogger,0
Blogaway for Android (Blogger),SOCIAL,3.7,4253,4.1,100000,Free,0,Teen,Social,31-05-18,7.0.7,4,0,Blogaway for Android (Blogger),0
YouNow: Live Stream Video Chat,SOCIAL,4.1,309872,85,10000000,Free,0,Teen,Social,03-08-18,14.0.13,4.1,0,YouNow: Live Stream Video Chat,0.5
Periscope - Live Video,SOCIAL,4,479909,15,10000000,Free,0,Mature 17+,Social,09-07-18,1.23.3.0,4.4,0,Periscope - Live Video,0.5
Mirrativ: Live Stream Any App,SOCIAL,4.1,17955,89,500000,Free,0,Teen,Social,02-08-18,7.23.4,4.1,0,Mirrativ: Live Stream Any App,0.5
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51502,20,5000000,Free,0,Teen,Social,25-07-18,2.69,5,0,Nextdoor - Local neighborhood news & classifieds,0
Banjo,SOCIAL,4.2,58341,9.3,1000000,Free,0,Everyone,Social,25-07-15,4.6.2.0,2.3,0,Banjo,0
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,76,50000000,Free,0,Mature 17+,Social,03-08-18,Varies with device,4.1,0,MeetMe: Chat & Meet New People,0.454545455
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157003,34,50000000,Free,0,Everyone,Social,16-10-17,4.2.1,4.3,0,"ooVoo Video Calls, Messaging & Stories",0
Timehop,SOCIAL,4.1,161610,16,5000000,Free,0,Teen,Social,05-08-18,4.5.3,4.1,0,Timehop,0
Couple - Relationship App,SOCIAL,4,33249,8.4,1000000,Free,0,Everyone,Social,05-03-15,1.8.0,2.3,0,Couple - Relationship App,0
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51504,20,5000000,Free,0,Teen,Social,25-07-18,2.69,5,0,Nextdoor - Local neighborhood news & classifieds,0
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,76,50000000,Free,0,Mature 17+,Social,03-08-18,Varies with device,4.1,0,MeetMe: Chat & Meet New People,0.454545455
LOVOO,SOCIAL,4,852455,68,10000000,Free,0,Mature 17+,Social,03-08-18,27,4.2,0,LOVOO,0
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,13,10000000,Free,0,Mature 17+,Social,31-07-18,4.17.2,4.1,0,"Jaumo Dating, Flirt & Live Video",0.5
Patook - make platonic friends,SOCIAL,4,3677,50,100000,Free,0,Mature 17+,Social,21-06-18,10.6.3,5,0,Patook - make platonic friends,0
Meetup,SOCIAL,4.2,79129,23,5000000,Free,0,Teen,Social,02-08-18,3.10.26,4.4,0,Meetup,0
textPlus: Free Text & Calls,SOCIAL,4.1,382121,28,10000000,Free,0,Everyone,Social,26-07-18,7.3.1,4.1,0,textPlus: Free Text & Calls,0.8
uCiC- Videos and Photos on demand,SOCIAL,4,2052,7,100000,Free,0,Teen,Social,27-09-17,2.16,4.4,0,uCiC- Videos and Photos on demand,0
Meetup,SOCIAL,4.2,79130,23,5000000,Free,0,Teen,Social,02-08-18,3.10.26,4.4,0,Meetup,0
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,76,50000000,Free,0,Mature 17+,Social,03-08-18,Varies with device,4.1,0,MeetMe: Chat & Meet New People,0.454545455
LOVOO,SOCIAL,4,852455,68,10000000,Free,0,Mature 17+,Social,03-08-18,27,4.2,0,LOVOO,0
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,13,10000000,Free,0,Mature 17+,Social,31-07-18,4.17.2,4.1,0,"Jaumo Dating, Flirt & Live Video",0.5
"Mico- Stranger Chat Random video Chat, Live, Meet",SOCIAL,4.4,624557,56,10000000,Free,0,Mature 17+,Social,27-07-18,5.4.7.1,4.3,0,"Mico- Stranger Chat Random video Chat, Live, Meet",0.5
Couple - Relationship App,SOCIAL,4,33249,8.4,1000000,Free,0,Everyone,Social,05-03-15,1.8.0,2.3,0,Couple - Relationship App,0
Meetup,SOCIAL,4.2,79130,23,5000000,Free,0,Teen,Social,02-08-18,3.10.26,4.4,0,Meetup,0
Amazon for Tablets,SHOPPING,4,141613,22,10000000,Free,0,Teen,Shopping,31-07-18,16.14.0.850,4.4,0,Amazon for Tablets,0
Wish - Shopping Made Fun,SHOPPING,4.5,6210998,15,100000000,Free,0,Everyone,Shopping,03-08-18,4.20.5,4.1,0,Wish - Shopping Made Fun,0.2
Shopee - No. 1 Online Shopping,SHOPPING,4.3,94294,30,10000000,Free,0,Everyone,Shopping,23-07-18,2.25.17,4.1,0,Shopee - No. 1 Online Shopping,0
Shopee: No.1 Online Shopping,SHOPPING,4.2,608753,30,10000000,Free,0,Everyone,Shopping,23-07-18,2.25.17,4.1,0,Shopee: No.1 Online Shopping,0
Kroger,SHOPPING,4.3,38961,27,5000000,Free,0,Everyone,Shopping,02-08-18,14.2.1,5,0,Kroger,0
"letgo: Buy & Sell Used Stuff, Cars & Real Estate",SHOPPING,4.5,973270,20,50000000,Free,0,Teen,Shopping,06-08-18,2.4.9,4.1,0,"letgo: Buy & Sell Used Stuff, Cars & Real Estate",0.3
Amazon Shopping,SHOPPING,4.3,909226,42,100000000,Free,0,Teen,Shopping,31-07-18,16.14.0.100,4.4,0,Amazon Shopping,0
OLX - Buy and Sell,SHOPPING,4.2,857923,18,50000000,Free,0,Everyone,Shopping,31-07-18,11.7.3.0,4.1,0,OLX - Buy and Sell,0
The wall,SHOPPING,4.4,35563,4.2,1000000,Free,0,Everyone,Shopping,23-07-18,10.2.1,4.1,0,The wall,0
"Shrimp skin shopping: spend less, buy better",SHOPPING,4.2,106798,30,5000000,Free,0,Everyone,Shopping,23-07-18,2.25.17,4.1,0,"Shrimp skin shopping: spend less, buy better",0.283333333
Lotte Home Shopping LOTTE Homeshopping,SHOPPING,3.6,8820,33,5000000,Free,0,Everyone,Shopping,25-07-18,3.0.5,4,0,Lotte Home Shopping LOTTE Homeshopping,0
"Horn, free country requirements",SHOPPING,4.5,37186,7.9,1000000,Free,0,Everyone,Shopping,30-06-18,3.4.5,4,0,"Horn, free country requirements",0.8
Jiji.ng,SHOPPING,4.4,25714,12,1000000,Free,0,Everyone,Shopping,24-07-18,3.8.2.2,4,0,Jiji.ng,0
GS SHOP,SHOPPING,3.8,44255,15,10000000,Free,0,Everyone,Shopping,03-08-18,6.0.4,4.1,0,GS SHOP,0
CJmall,SHOPPING,3.6,18252,10,10000000,Free,0,Everyone,Shopping,06-08-18,6.3.8,4.1,0,CJmall,0
Home & Shopping - Only in apps. 10% off + 10% off,SHOPPING,4.2,42750,9.9,10000000,Free,0,Everyone,Shopping,04-08-18,2.8.7,4.1,0,Home & Shopping - Only in apps. 10% off + 10% off,1
EHS Dongsen Shopping,SHOPPING,3.6,3656,9,1000000,Free,0,Teen,Shopping,03-08-18,4.16.2,4.1,0,EHS Dongsen Shopping,0
Bukalapak - Buy and Sell Online,SHOPPING,4.4,662287,21,10000000,Free,0,Everyone,Shopping,03-08-18,4.26.7,4.1,0,Bukalapak - Buy and Sell Online,0
Life market,SHOPPING,4.5,30834,13,1000000,Free,0,Everyone,Shopping,17-07-18,3.2.6,4,0,Life market,0
Jabong Online Shopping App,SHOPPING,4.1,367290,11,10000000,Free,0,Everyone,Shopping,20-07-18,4.9.3,4,0,Jabong Online Shopping App,0
Family Dollar,SHOPPING,4.3,2588,21,1000000,Free,0,Everyone,Shopping,23-07-18,2.4.0,4.1,0,Family Dollar,0
Jumia online shopping,SHOPPING,4.3,162655,8.1,10000000,Free,0,Teen,Shopping,10-07-18,4.7.1,4.4,0,Jumia online shopping,0
Blibli.com Online Shopping,SHOPPING,4.2,171584,12,10000000,Free,0,Everyone,Shopping,26-07-18,4.9.5,4.2,0,Blibli.com Online Shopping,0
"Club Factory Everything, Unbeaten Price",SHOPPING,4.2,244141,7.3,10000000,Free,0,Everyone,Shopping,06-08-18,4.4.5,4.3,0,"Club Factory Everything, Unbeaten Price",0
ZALORA Fashion Shopping,SHOPPING,4.2,142512,15,10000000,Free,0,Everyone,Shopping,25-07-18,6.2.0,4.1,0,ZALORA Fashion Shopping,0
Magazine Luiza Online Shopping,SHOPPING,4.3,109124,22,10000000,Free,0,Everyone,Shopping,02-08-18,3.11.1,4.1,0,Magazine Luiza Online Shopping,0
ROMWE - Women's Fashion,SHOPPING,4.6,135043,11,10000000,Free,0,Everyone,Shopping,30-07-18,4.0.2,4.2,0,ROMWE - Women's Fashion,0
Buscapé - Offers and discounts,SHOPPING,4.4,108592,8.3,10000000,Free,0,Everyone,Shopping,24-07-18,4.7.5,4.1,0,Buscapé - Offers and discounts,0
11st,SHOPPING,3.8,48732,20,10000000,Free,0,Everyone,Shopping,31-07-18,7.8.1,4,0,11st,0
Coupang,SHOPPING,4.6,308234,38,10000000,Free,0,Everyone,Shopping,02-08-18,5.3.0,4,0,Coupang,0
Wemep - Special price representative (special / shopping / shopping app / coupon / shipping),SHOPPING,4.5,178497,9.1,10000000,Free,0,Everyone,Shopping,02-08-18,4.33.0,4,0,Wemep - Special price representative (special / shopping / shopping app / coupon / shipping),0.571428571
Target - now with Cartwheel,SHOPPING,4.1,68406,24,10000000,Free,0,Everyone,Shopping,25-07-18,6.25.0+1906001476,5,0,Target - now with Cartwheel,0
Chilindo,SHOPPING,3.8,18364,29,1000000,Free,0,Everyone,Shopping,04-08-18,29.14,4.2,0,Chilindo,0
"Jingdong - pick good things, go to Jingdong",SHOPPING,3.3,9189,98,1000000,Free,0,Teen,Shopping,01-08-18,7.0.14,4,0,"Jingdong - pick good things, go to Jingdong",0.6
CheckPoints 🏆 Rewards App,SHOPPING,4.1,23187,25,1000000,Free,0,Everyone,Shopping,21-06-18,4.89,4.3,0,CheckPoints 🏆 Rewards App,0
SnipSnap Coupon App,SHOPPING,4.2,9975,18,1000000,Free,0,Everyone,Shopping,22-01-18,1.4,4.3,0,SnipSnap Coupon App,0
Coupon Sherpa,SHOPPING,4.4,7793,6.1,500000,Free,0,Everyone,Shopping,06-02-18,3.0.3,4,0,Coupon Sherpa,0
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,14,500000,Free,0,Everyone,Shopping,25-07-18,2.4.0,4.4,0,Gyft - Mobile Gift Card Wallet,0
SavingStar - Grocery Coupons,SHOPPING,4.2,31519,21,1000000,Free,0,Everyone,Shopping,12-06-18,4.9.1,4,0,SavingStar - Grocery Coupons,0
"Shopkick: Free Gift Cards, Shop Rewards & Deals",SHOPPING,4.3,213735,43,10000000,Free,0,Everyone,Shopping,24-07-18,5.3.73,4.4,0,"Shopkick: Free Gift Cards, Shop Rewards & Deals",0.8
Wish - Shopping Made Fun,SHOPPING,4.5,6211039,15,100000000,Free,0,Everyone,Shopping,03-08-18,4.20.5,4.1,0,Wish - Shopping Made Fun,0.2
Key Ring: Cards Coupon & Sales,SHOPPING,4.1,42871,23,1000000,Free,0,Everyone,Shopping,27-07-18,8.9.1,4.1,0,Key Ring: Cards Coupon & Sales,1
"Ibotta: Cash Back Savings, Rewards & Coupons App",SHOPPING,4.5,315908,52,10000000,Free,0,Everyone,Shopping,01-08-18,5.21.1,4.1,0,"Ibotta: Cash Back Savings, Rewards & Coupons App",0
"Kohl's: Scan, Shop, Pay & Save",SHOPPING,4.5,79261,57,5000000,Free,0,Everyone,Shopping,03-08-18,7.36,4.4,0,"Kohl's: Scan, Shop, Pay & Save",0
Stocard - Rewards Cards Wallet,SHOPPING,4.6,284725,20,10000000,Free,0,Everyone,Shopping,31-07-18,7.2.1,4.1,0,Stocard - Rewards Cards Wallet,0
Nike,SHOPPING,4.7,67071,40,1000000,Free,0,Everyone,Shopping,01-08-18,2.24.0,4.4,0,Nike,0
Poshmark - Buy & Sell Fashion,SHOPPING,4.3,46153,17,10000000,Free,0,Everyone,Shopping,04-08-18,2.124.01,4.4,0,Poshmark - Buy & Sell Fashion,0
Mercari: The Selling App,SHOPPING,4.4,101883,13,10000000,Free,0,Everyone,Shopping,03-08-18,6.9.2,5,0,Mercari: The Selling App,0
Blidz - Hunt Free Deals On Trending Items!,SHOPPING,4.4,1659,33,50000,Free,0,Everyone,Shopping,29-06-18,2.4.0,4.4,0,Blidz - Hunt Free Deals On Trending Items!,0.8
SnipSnap Coupon App,SHOPPING,4.2,9975,18,1000000,Free,0,Everyone,Shopping,22-01-18,1.4,4.3,0,SnipSnap Coupon App,0
LivingSocial - Local Deals,SHOPPING,4.1,28523,29,5000000,Free,0,Everyone,Shopping,03-08-18,18.10.157066,4.4,0,LivingSocial - Local Deals,0
"Ebates: Cash Back, Coupons, Rewards & Savings",SHOPPING,4.5,37253,31,1000000,Free,0,Everyone,Shopping,03-08-18,4.31.2,4.4,0,"Ebates: Cash Back, Coupons, Rewards & Savings",0
